name,title,url,author,publisher,issued,publisher_classification,description,tags,license_id,license_url,license_notes,place,location,country,language,status,metadatacreated,generator,api_endpoint,api_type,full_metadata_download
odaa_denmark,Open Data Aarhus,http://www.odaa.dk/,Aarhus Municipality,Aarhus Municipality,,,"Open data portal for the city of Aarhus, Denmark. Part of smart city efforts. Launched April 2013
Part of Smart Aarhus, a partnership of Aarhus Kommune (the city gov), Region Midtjylland, Aarhus University and Alexandra Institute.",ckan eu-official,,,,"Aarhus, Denmark","56.1496278,10.2134046",dnk,da,active,2013-08-29T08:19:37.986Z,,,,
odi-queensland---open-data-finder,ODI Queensland - Open Data Finder,http://opendata.odiqueensland.org.au/,Stephen Gates,ODI Queensland,01/12/2014,Community,"ODI Queensland's Open Data Finder is designed to facilitate searching across open data sets, from multiple sources including public and private sectors, as well as multiple geographic locations.",,Unknown,,,International,"-21.911419,144.434467",GLOBAL,en,active,,,,,
offenedaten,OffeneDaten,http://offenedaten.de/,Open Knowledge Foundation Deutschland e.V.,Open Knowledge Foundation Deutschland e.V.,,,"A community-maintained open data catalog dedicated to Germany.

Maintainers: Friedrich Lindenberg, Daniel Dietrich

Alternative address: <http://de.ckan.net/>

Contact: see <http://okfn.de/about/kontakt/>.",community deutschland germany okfn ckan publicdata-eu,notspecified,,,Germany,"51.0834196,10.4234469",DE,de,inactive,2011-10-03T16:53:33.714Z,,,,
offenes-jena,Offenes Jena,http://www.offenes-jena.de,Achim Friedland,Achim Friedland,21/02/2015,Community,Freie Daten für freie Bürger in Jena,jena local,Open Data Commons - Attribution Share-alike (Open Database License),,,"Jena, Germany","50.922513,11.5859738",DE,de,active,,,,,
ogd_4d833820b50c7,Missouri,http://www.mo.gov/data/,State of Missouri,State of Missouri,,,Missouri Data Catalog,ctic unitedstates,,,,"Missouri, United States","38.7604815,-92.5617875",US,en,active,2011-06-27T18:14:07.045Z,,,,
ogd_4d873ebf17e89,Florida,http://www.floridahasarighttoknow.com/,,,,,Florida Has a Right to Know: State of Florida Open government initiative,ctic unitedstates,,,,"Florida, United States","27.7567667,-81.4639835",US,en,active,2011-06-27T18:13:35.306Z,,,,
okanagan_similkameen_ca,"Okanagan-Similkameen, British Columbia",http://www.rdos.bc.ca/departments/information-services/open-data-downloads/,Regional District of Okanagan-Similkameen,Regional District of Okanagan-Similkameen,,,,canada,,,,"Okanagan-Similkameen, British Columbia","49.525365,-120.127877",CA,en,active,2014-03-24T05:06:04.441Z,,,,
oklahoma,Oklahoma,http://data.ok.gov/,State of Oklahoma,State of Oklahoma,,,Oklahoma's Catalog of public data,ctic unitedstates,,,,"Oklahoma, United States","34.9550817,-97.2684063",US,en,active,2011-06-27T18:14:43.512Z,,,,
oman-data-portal,Oman Data Portal,http://www.data.gov.om/,Riyadh Al Balushi,National Centre for Statistics and Information,01/07/2015,Government,"Provide data on population, national accounts, housing, security, electricity and others in open formats. The terms of the portal permit re-use free of charge for any purpose.",,Other (Open),,"The terms of the website provide the following: ""The data available on this site is open, and no license is required to use/re-use it.""",Oman,"21.272142,56.941428",OM,en,active,,,,,
one-stop-transport,One.Stop.Transport,https://www.ost.pt,Miguel Laginha,Instituto Pedro Nunes & Ubiwhere,01/09/2012,Institutional,"(The project lead of the OST platform here.) I like to think about the OST as a CKAN counterpart regarding open transportation, because both projects have very similar goals just very different contexts.

In short, the One.Stop.Transport platform (OST) is a platform for open data aggregation, transformation and delivery, following modern Open Data principles, standards and directives. It is available online and comprises a development environment for app development alongside simple-to-use RESTful API's for nurturing an open ecosystem on top of open data.

The OST uses open standards for both data and protocols (such as GTFS, GTFS-realtime, DATEX II, OAuth 2.0, W3C Point of interest, W3C widget specification), and provides an open source multi-modal journey planning service (API) which partially covers most of Portugal.

Here is a short presentation in english with some of the highlights (https://speakerdeck.com/brecke/one-dot-stop-dot-transport-presentation), but feel free to ask me anything.",,Other (Open),,"Regarding the open terms, right now all of our data is made available without a proper licence, just a “terms of use” which are shown every time you request a key.

Those are (still) in Portuguese but what it says is that one is free to use data freely in third-party apps and services, and that each provider reserves the right to cancel data providing if some kind abusive usage is detected (none so far, and we’ve been feeding some services and apps for a while).

Our goal has always been to identify and apply standard CC licences to data we make available, because they are clearer to developers and.. well, standard. This is still an ongoing effort though.","Coimbra, Portugal","40.2254686,-8.4522897",PT,,inactive,,,,,
ontario_ca,Ontario,http://www.ontario.ca/government/open-data-ontario,Province of Ontario ( Queen's Printer for Ontario),Province of Ontario ( Queen's Printer for Ontario),,,"Catalog for the Province of Ontario, Canada. Uses a [custom license](http://www.ontario.ca/government/ontario-open-data-terms-use).",level.regional canada,,,,"Province of Ontario, Canada","43.4107025,-79.76208161",CA,en fr,active,2013-04-15T17:48:02.139Z,,,,
open_data_hub_italia,OpenDataHub Italia,http://www.opendatahub.it/,Unknown,Unknown,,,National portal for open data,level.national ckan eu-official italy,,,,Italy,"42.6384261,12.674297",IT,it,active,2013-03-14T16:14:26.251Z,,,,
open_data_taiwan,Open Data Taiwan,http://www.opendata.tw/,Open Data Taiwan,Open Data Taiwan,,,Open data portal for Taiwan,taiwan,,,,Taiwan,"23.9739374,120.9820179",TW,zh,active,2013-05-09T09:36:47.685Z,,,,
open_data_trentino,Open Data Trentino,http://dati.trentino.it/,Provincia Autonoma di Trento,Provincia Autonoma di Trento,,,"Open Data Portal for Trentino, Italy",level.regional ckan italy,cc-by,,,"Provincia Autonoma di Trento, Italy","46.102869,11.12961993",IT,it,active,2013-03-20T20:34:32.849Z,,,,
open_data_trento,Open Data Trento,http://www.comune.trento.it/comunicazione/trasparenza/open-data,Comune di Trento,Comune di Trento,,,"Open data portal for Comune di Trento, Italy",level.local italy,,,,"Trento, Italy","46.0664228,11.1257601",IT,it,active,2013-03-20T21:01:07.877Z,,,,
open_government_data_saudi,Open Government Data Saudi,http://www.saudi.gov.sa/wps/portal/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3iTMGenYE8TIwODUEsLA89QU69g11A_YwMTQ6B8JJK8u68jUD44OCQwMNDd0MDQnBLdRhTpDjYgRrcBDuBISHdwap5-OCi08Psen7wRAXmQD0DyeNzo55Gfm6pfkBsaGhpR4ZkZkK4IAOm0c0U!/dl3/d3/L0lHSkovd0RNQUprQUVnQSEhL1lCZncvYXI!/?,,,,,Saudi e-Government National Portal,ctic,,,,Saudi Arabia,"25.6242618,42.3528328",SA,ar,active,2011-06-27T18:15:13.002Z,,,,
open_government_data_wien,Open Government Data Wien,http://data.wien.gv.at/,City of Vienna,City of Vienna,,,"Open government data for Vienna, Austria.",ctic level.local publicdata-eu eu-official austria,cc-by,,,Vienna,"48.2083537,16.3725042",AT,de,active,2011-06-27T18:15:10.987Z,,,,
open_government_tennessee,Tennessee,http://www.tn.gov/opengov/,State of Tennessee,State of Tennessee,,,Open Government Tennessee,ctic level.local unitedstates,,,,"Tennessee, United States","35.7730076,-86.2820081",US,en,active,2011-06-27T18:15:15.07Z,,,,
open_new_york,Open New York,https://data.ny.gov/,State of New York,State of New York,,,"New York's Open Data Portal, bringing together local, state and federal data in one place.",level.regional unitedstates,,,,"New York State, United States","43.0729555,-76.2141799",US,en,active,2013-03-15T07:45:36.856Z,,,,
open_org_nz,New Zealand Open Data Catalogue,http://cat.open.org.nz/category/dataset/,,,,,"Opengovt.org.nz is an open, independent catalogue of Government and Local Body datasets in New Zealand",ctic,,,,New Zealand,"-41.5000831,172.8344077",NZ,en,active,2011-06-27T18:14:37.155Z,,,,
open_virginia,Open Virginia,http://data.openva.com/,Waldo Jaquith,Waldo Jaquith,,,"Open Virginia is an effort to document the open government data published about the Commonwealth of Virginia—APIs, bulk downloads, and links to third-party data sources that provide much-needed information about how our government works.

Open Virginia is run by Waldo Jaquith. It is not a product of the Commonwealth of Virginia, nor does it have any affiliation with the state government.",virginia ckan unitedstates,,,,"Virginia, United States","37.1232245,-78.4927721",US,en,active,2013-06-21T08:02:50.642Z,,,,
open-colorado,Open Colorado,http://data.opencolorado.org/,Colorado Smart Communities,Colorado Smart Communities,,,"Community-led collection of State data.

Facilitator: Sean Hudson / Colorado Smart Communities

Runs CKAN with custom theme.",government ckan unitedstates,odc-odbl,,,"Colorado, United States","38.7251776,-105.6077167",US,en,active,2012-02-01T16:51:53.474Z,,,,
open-data-antwerp,Open Data Antwerp,http://opendata.antwerpen.be/datasets,City of Antwerp,City of Antwerp,,,Official open data catalog for the city of Antwerp.,level.local eu-official,,,,Antwerp,"51.2211097,4.3997081",,nl,active,2012-11-11T13:09:25.648Z,,,,
open-data-colombia,"Catálogo de Datos del Estado Colombiano
",http://www.datos.gov.co/,,Gobierno de Colombia,,Government,Datos abiertos del gobierno de Colombia,gobierno colombia,Unknown,,,"Bogota, Colombia","4.283435,-74.22404",CO,es,active,,,,,
open-data-firenze,Open Data Firenze,http://dati.comune.firenze.it,Comune di Firenze,Comune di Firenze,,,The open data portal of Florence.,level.local eu-official italy,cc-by,,,Florence Italy,"43.7698712,11.2555757",IT,it,active,2011-10-18T06:51:41.714Z,,,,
open-data-for-africa,Open Data for Africa,http://opendataforafrica.org/,African Development Bank Group,African Development Bank Group,,,Open data catalogue from African Development Bank Group.,,,,,africa,"2.0000003,15.9999997",,,active,2011-12-19T20:56:33.172Z,,,,
open-data-hampton-roads,Open Data Hampton Roads,http://datahub.io/organization/open-hampton-roads,J. Albert Bowden II,J. Albert Bowden II,01/01/2015,Community,Open Datasets for the Hampton Roads (VA-NC) metropolitan area of the United States.,,Creative Commons - Zero,,,"Virginia Beach-Norfolk-Newport News-Hampton, VA-NC","37.0725701,-76.6319834",US,en,active,,,,,
open-data-kosovo,Open Data Kosovo,http://opendatakosovo.org/data/,Georges Labrèche,Open Data Kosovo,10/10/2014,Community,Content from government and non-government institutions.,kosovo national,Other (Open),,,Kosovo,"42.5632698,20.9020755",XK,sq,active,,,,,
open-data-sierra-leone,Open Data Sierra Leone,http://sierraleone.opendataforafrica.org/,Tamba Lamin,African Development Bank Group,,Community,This portal is part of the Open Data for Africa Project by The African Development Bank Group (AfDB). AfDB is committed to supporting statistical development in Africa as a sound basis for designing and managing effective development policies for reducing poverty on the continent. ,sierra-leone national,Open Data Commons - Attribution,,,"Freetown, Sierra Leone","8.4496545,-11.7870578",SL,en,active,,,,,
open-data-sierra-leone,Open Data Sierra Leone,http://opendata.gov.sl/,Andrew Hoppin,Government of Sierra Leone,04/06/2015,Government,The official national open data portal of the government of Sierra Leone.,,Unknown,,,Country of Sierra Leone,"8.4496545,-11.7870578",SL,en,active,,,,,
open-data-thailand,Open Data Thailand,http://catalog.opendata.in.th/,,,,,"Community-led open data CKAN portal for Thailand.

** Currently dormant **",dormant ckan,,,,Thailand,"14.8971921,100.83273",TH,th,active,2012-02-01T16:57:37.114Z,,,,
open-development-cambodia,Open Development Cambodia,http://www.opendevelopmentcambodia.net/,Alexandre,Open Development Cambodia,16/08/2011,Community,Based in Phnom Penh.,,Creative Commons - Attribution,,"This work is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License. Article summaries are copyrighted by their respective sources.
This Open Development Cambodia (ODC) site is compiled from available documentation and provides data without fee for general informational purposes only. It is not a commercial research service. Information is posted only after a careful vetting and verification process, however ODC cannot guarantee accuracy, completeness or reliability from third party sources in every instance. Site users are encouraged to do additional research in support of their activities and to share the results of that research with our team at info@opendevcam.net to further improve site accuracy.

In reference to Cambodian law, Open Development Cambodia (ODC) site users understand and agree to take full responsibility for reliance on any site information provided and to hold harmless and waive any and all liability against individuals or entities associated with its development, form and content for any loss, harm or damage suffered as a result of its use.",Cambodia,"11.555483,104.898083",KH,en,active,,,,,
open-kent,Open Kent,http://www.openkent.org.uk,Public service organisations in Kent,Public service organisations in Kent,,,"Open Kent aims to make open data available on local public services in Kent. Sponsored by our local technology partnership, Kent Connects, we're working across the county with the organisations listed below so that you can access the data in a single place.

Ashford Borough Council, Canterbury City Council, Dover District Council, Gravesham Borough Council, Kent County Council, Kent Fire and Rescue, Maidstone Borough Council, Medway Council, Sevenoaks District Council, Shepway District Council, Swale Borough Council, Thanet District Council, Tonbridge and Malling Borough Council and Tunbridge Wells Borough Council.

",kent,uk-ogl,,,"Kent, UK","51.2244644,0.7334215",GB,en,active,2011-07-06T10:16:14.091Z,,,,
open-raleigh,Open Raleigh,https://data.raleighnc.gov,Jason Hare,Jason Hare / Open Data Program Manager (Consultant),15/03/2013,Government,"Open Raleigh tracks city data related to critical key performance indicators including financial, public, demographics, planning and government. Each category will show detailed visualizations and access to the raw data. Developers will find documentation on using our API.",raleigh,Open Data Commons - Attribution,,,"Raleigh, NC","35.843768,-78.6450559",US,en,active,,,,,
open-stockholm,Open Stockholm,http://open.stockholm.se/,Stockholms Stad,Stockholms Stad,,,"Open data about Stockholm, the Swedish capital.

As of October 2011, not much data seems to be available yet.

22/03/2012: more data released in preparation for an open data hackday http://open.stockholm.se/oppna-data",api city level.local stockholm sweden eu-official,notspecified,,,"Stockholm, Sweden","59.3251172,18.0710935",SE,se,active,2011-10-11T12:53:57.677Z,,,,
open-umea,Open Umea,http://www.openumea.se/,Umeå kommun,Umeå kommun,,,Open Data from the Municipality of Umea.,level.local eu-official,,,,"Umea, Sweden","63.8256568,20.2630745",SE,sv,active,2013-01-09T11:03:13.334Z,,,,
openaid_se,OpenAid.se,http://openaid.se/,Government of Sweeden,Government of Sweeden,,,Sweden's aid - openly and in one place,aid ctic level.national thematic eu-official,,,,Sweden,"59.6749712,14.5208584",SE,sv,active,2011-06-27T18:15:17.318Z,,,,
